,title,production_budget,worldwide_gross,vote_average,value_per_investment,rating_per_investment,genres
1421,I Don't Know How She Does It,24000000,24474463,5.2,1.0197692916666667,0.21666666666666667,Romance
1422,I Feel Pretty,32000000,91553797,6.4,2.86105615625,0.2,Comedy
1423,I Feel Pretty,32000000,91553797,6.4,2.86105615625,0.2,Romance
1424,I Origins,1000000,852399,7.6,0.852399,7.6,Drama
1425,I Origins,1000000,852399,7.6,0.852399,7.6,Romance
1426,I Origins,1000000,852399,7.6,0.852399,7.6,Sci-Fi
1427,I Spit on Your Grave,1750000,1278471,6.3,0.7305548571428572,3.6,Horror
1428,I Spit on Your Grave,1750000,1278471,6.3,0.7305548571428572,3.6,Thriller
1429,I Want Your Money,400000,433588,4.2,1.08397,10.5,Documentary
1430,"I, Frankenstein",65000000,74575290,5.2,1.147312153846154,0.08,Action
1431,"I, Frankenstein",65000000,74575290,5.2,1.147312153846154,0.08,Fantasy
1432,"I, Frankenstein",65000000,74575290,5.2,1.147312153846154,0.08,Horror
1433,"I, Tonya",11000000,53797409,7.5,4.890673545454545,0.6818181818181818,Biography
1434,"I, Tonya",11000000,53797409,7.5,4.890673545454545,0.6818181818181818,Comedy
1435,"I, Tonya",11000000,53797409,7.5,4.890673545454545,0.6818181818181818,Drama
1436,Ice Age: Collision Course,105000000,402156682,5.9,3.830063638095238,0.05619047619047619,Adventure
1437,Ice Age: Collision Course,105000000,402156682,5.9,3.830063638095238,0.05619047619047619,Animation
1438,Ice Age: Collision Course,105000000,402156682,5.9,3.830063638095238,0.05619047619047619,Comedy
1439,Ice Age: Continental Drift,95000000,879765137,6.3,9.26068565263158,0.0663157894736842,Adventure
1440,Ice Age: Continental Drift,95000000,879765137,6.3,9.26068565263158,0.0663157894736842,Animation
1441,Ice Age: Continental Drift,95000000,879765137,6.3,9.26068565263158,0.0663157894736842,Comedy
1442,Ida,2600000,15298355,7.3,5.8839826923076926,2.8076923076923075,Drama
1443,Identity,28000000,82183683,6.3,2.9351315357142855,0.225,Drama
1444,Identity Thief,35000000,175361578,5.8,5.0103308,0.1657142857142857,Adventure
1445,Identity Thief,35000000,175361578,5.8,5.0103308,0.1657142857142857,Comedy
1446,Identity Thief,35000000,175361578,5.8,5.0103308,0.1657142857142857,Crime
1447,If Beale Street Could Talk,12000000,19859167,7.2,1.6549305833333334,0.6,Drama
1448,If Beale Street Could Talk,12000000,19859167,7.2,1.6549305833333334,0.6,Romance
1449,If I Stay,11000000,78356170,7.4,7.1232881818181815,0.6727272727272727,Drama
1450,If I Stay,11000000,78356170,7.4,7.1232881818181815,0.6727272727272727,Fantasy
1451,If I Stay,11000000,78356170,7.4,7.1232881818181815,0.6727272727272727,Music
1452,Immortals,75000000,211562435,5.8,2.820832466666667,0.07733333333333334,Action
1453,Immortals,75000000,211562435,5.8,2.820832466666667,0.07733333333333334,Drama
1454,Immortals,75000000,211562435,5.8,2.820832466666667,0.07733333333333334,Fantasy
1455,In Dubious Battle,15000000,214182,5.9,0.0142788,0.39333333333333337,Drama
1456,In Time,35000000,165103952,6.8,4.717255771428571,0.19428571428571428,Action
1457,In Time,35000000,165103952,6.8,4.717255771428571,0.19428571428571428,Crime
1458,In Time,35000000,165103952,6.8,4.717255771428571,0.19428571428571428,Drama
1459,In the Heart of the Sea,100000000,89693309,6.6,0.89693309,0.066,Action
1460,In the Heart of the Sea,100000000,89693309,6.6,0.89693309,0.066,Adventure
1461,In the Heart of the Sea,100000000,89693309,6.6,0.89693309,0.066,Biography
1462,Incarnate,5000000,9371036,5.2,1.8742072,1.04,Horror
1463,Incarnate,5000000,9371036,5.2,1.8742072,1.04,Thriller
1464,Incendies,6800000,16038343,8.1,2.3585798529411766,1.1911764705882353,Drama
1465,Incendies,6800000,16038343,8.1,2.3585798529411766,1.1911764705882353,Mystery
1466,Incendies,6800000,16038343,8.1,2.3585798529411766,1.1911764705882353,War
1467,Inception,160000000,835524642,8.3,5.2220290125,0.051875000000000004,Action
1468,Inception,160000000,835524642,8.3,5.2220290125,0.051875000000000004,Adventure
1469,Inception,160000000,835524642,8.3,5.2220290125,0.051875000000000004,Sci-Fi
1470,Incredibles 2,200000000,1242520711,7.6,6.212603555,0.038,Action
1471,Incredibles 2,200000000,1242520711,7.6,6.212603555,0.038,Adventure
1472,Incredibles 2,200000000,1242520711,7.6,6.212603555,0.038,Animation
1473,Independence Day: Resurgence,165000000,384169424,5.1,2.328299539393939,0.030909090909090907,Action
